season,week,game_type,game_id,pfr_game_id,pfr_player_id,pfr_player_name,team,opponent,rushing_broken_tackles,receiving_broken_tackles,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,ingest_run_id
2026,1,REG,2026_01_DAL_NYG,202609130nyg,RicaPa00,Patrick Ricard,NYG,DAL,,0,0,0.0,0,39.6,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,202609130nyg,FergJa00,Jake Ferguson,DAL,NYG,,0,0,0.0,0,79.2,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,202609130nyg,SpanBr00,Brevyn Spann-Ford,DAL,NYG,,0,0,0.0,0,95.8,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,202609130nyg,SchoLu00,Luke Schoonmaker,DAL,NYG,,0,0,0.0,0,116.7,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,202609130nyg,TurpKa00,KaVontae Turpin,DAL,NYG,,0,0,0.0,0,100.0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,202609140kan,KelcTr00,Travis Kelce,KC,DEN,,1,0,0.0,0,104.2,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,202609140kan,RiceRa01,Rashee Rice,KC,DEN,,1,0,0.0,0,145.8,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,202609140kan,BrinJa00,Jake Briningstool,KC,DEN,,0,0,0.0,0,104.2,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,202609140kan,GrayNo00,Noah Gray,KC,DEN,,0,0,0.0,0,87.5,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,202609140kan,EngrEv00,Evan Engram,DEN,KC,,1,0,0.0,0,142.1,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,202609140kan,HarvRJ00,RJ Harvey,DEN,KC,,1,0,0.0,0,90.6,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,202609140kan,TrauAd00,Adam Trautman,DEN,KC,,0,0,0.0,0,71.5,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,202609140kan,WaddJa00,Jaylen Waddle,DEN,KC,,0,1,0.333,0,42.4,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,202609170buf,KincDa00,Dalton Kincaid,BUF,DET,,0,0,0.0,0,155.7,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,202609170buf,ColeKe02,Keon Coleman,BUF,DET,,0,0,0.0,0,110.4,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,202609170buf,KnoxDa00,Dawson Knox,BUF,DET,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,202609170buf,CookJa01,James Cook,BUF,DET,,0,0,0.0,0,42.4,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,202609170buf,PalmJo00,Josh Palmer,BUF,DET,,0,1,0.333,0,121.5,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,202609170buf,GibbJa01,Jahmyr Gibbs,DET,BUF,,0,0,0.0,0,135.9,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,202609200atl,LondDr00,Drake London,ATL,CAR,,1,0,0.0,0,109.2,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,202609200atl,BranZa00,Zachariah Branch,ATL,CAR,,0,0,0.0,0,95.8,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,202609200atl,RobiBr01,Brian Robinson Jr.,ATL,CAR,,1,0,0.0,0,100.0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,202609200atl,ZaccOl01,Olamide Zaccheaus,ATL,CAR,,0,0,0.0,0,42.4,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,202609200atl,WoerCh00,Charlie Woerner,ATL,CAR,,0,0,0.0,0,39.6,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,202609200atl,McMiTe00,Tetairoa McMillan,CAR,ATL,,0,0,0.0,0,85.8,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,202609200atl,HubbCh01,Chuba Hubbard,CAR,ATL,,0,0,0.0,0,129.2,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,202609200atl,BrooJo02,Jonathon Brooks,CAR,ATL,,0,0,0.0,0,79.2,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,202609200atl,TremTo00,Tommy Tremble,CAR,ATL,,0,1,0.5,0,56.2,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,202609200atl,EvanMi01,Mitchell Evans,CAR,ATL,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,202609200rav,BateRa00,Rashod Bateman,BAL,NO,,0,0,0.0,1,104.9,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,202609200rav,HenrDe00,Derrick Henry,BAL,NO,,1,0,0.0,0,93.1,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,202609200rav,HillJu00,Justice Hill,BAL,NO,,0,0,0.0,0,91.7,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,202609200rav,MoorCh00,Chris Moore,BAL,NO,,0,0,0.0,0,42.4,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,202609200rav,WestLa01,LaJohntay Wester,BAL,NO,,0,0,0.0,0,72.9,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,202609200rav,SmytDu00,Durham Smythe,BAL,NO,,0,0,0.0,0,39.6,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,202609200rav,VeleDe00,Devaughn Vele,NO,BAL,,0,0,0.0,0,99.7,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,202609200rav,AustKe00,Kevin Austin,NO,BAL,,0,0,0.0,0,95.8,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,202609200chi,RaymKa00,Kalif Raymond,CHI,MIN,,1,0,0.0,0,100.0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,202609200chi,OdunRo00,Rome Odunze,CHI,MIN,,0,1,0.25,0,109.4,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,202609200chi,MonaKy00,Kyle Monangai,CHI,MIN,,0,0,0.0,0,89.6,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,202609200chi,LoveCo00,Colston Loveland,CHI,MIN,,0,1,0.333,0,42.4,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,202609200chi,ClaiDe00,Demond Claiborne,MIN,CHI,,0,0,0.0,0,79.2,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,202609200chi,OlivJo00,Josh Oliver,MIN,CHI,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,202609200chi,PricMy00,Myles Price,MIN,CHI,,0,1,1.0,0,39.6,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,202609200htx,MoreFo00,Foster Moreau,HOU,CIN,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,202609200htx,WaynJa01,Jared Wayne,HOU,CIN,,1,0,0.0,0,46.7,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,202609200htx,NoelJa00,Jaylin Noel,HOU,CIN,,0,0,0.0,0,52.9,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,202609200htx,BrowCh10,Chase Brown,CIN,HOU,,0,0,0.0,0,64.6,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,202609200htx,YounCo01,Colbie Young,CIN,HOU,,0,0,0.0,0,95.8,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,202609200nwe,RariEl00,Eli Raridon,NE,PIT,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,202609200nwe,GillRe00,Reggie Gilliam,NE,PIT,,0,1,0.5,0,56.2,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,202609200nwe,DougDe00,DeMario Douglas,NE,PIT,,0,0,0.0,0,62.5,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,202609200nwe,WillKy03,Kyle Williams,NE,PIT,,0,0,0.0,0,64.6,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,202609200nwe,ChisEf00,Efton Chism,NE,PIT,,0,0,0.0,0,79.2,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,202609200nwe,WilsRo02,Roman Wilson,PIT,NE,,0,0,0.0,0,86.1,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,202609200nwe,MetcDK00,D.K. Metcalf,PIT,NE,,0,1,0.111,0,51.6,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,202609200nwe,DowdRi01,Rico Dowdle,PIT,NE,,0,0,0.0,0,112.5,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,202609200nwe,SkowBe00,Ben Skowronek,PIT,NE,,0,0,0.0,0,79.2,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,202609200nyj,AlleBr05,Braelon Allen,NYJ,GB,,0,0,0.0,0,100.0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,202609200nyj,GoldMa02,Matthew Golden,GB,NYJ,,0,1,0.167,0,97.9,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,202609200nyj,KrafTu00,Tucker Kraft,GB,NYJ,,0,1,0.333,0,78.5,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,202609200nyj,LloyMa00,MarShawn Lloyd,GB,NYJ,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,202609200nyj,BrooCh00,Chris Brooks,GB,NYJ,,0,1,0.5,0,75.0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,202609200nyj,ReedJa03,Jayden Reed,GB,NYJ,,0,0,0.0,0,83.3,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,202609200tam,EgbuEm01,Emeka Egbuka,TB,CLE,,0,0,0.0,0,105.0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,202609200tam,GainKe00,Kenneth Gainwell,TB,CLE,,0,1,0.25,0,77.1,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,202609200tam,HursTe00,Ted Hurst,TB,CLE,,0,1,0.143,1,3.6,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,202609200tam,ConcKC00,KC Concepcion,CLE,TB,,0,0,0.0,0,86.1,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,202609200tam,FannHa00,Harold Fannin,CLE,TB,,1,1,0.167,0,104.2,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,202609200tam,BondIs00,Isaiah Bond,CLE,TB,,0,0,0.0,0,108.3,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,202609200tam,SandRa00,Raheim Sanders,CLE,TB,,0,0,0.0,0,95.8,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,202609200tam,JeudJe00,Jerry Jeudy,CLE,TB,,0,0,0.0,0,39.6,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,202609200oti,TateCa00,Carnell Tate,TEN,PHI,,0,0,0.0,0,74.6,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,202609200oti,AyomEl00,Elic Ayomanor,TEN,PHI,,0,1,0.333,0,109.7,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,202609200oti,BellDa00,Daniel Bellinger,TEN,PHI,,0,0,0.0,0,39.6,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,202609200oti,WickDo00,Dontayvion Wicks,PHI,TEN,,0,1,0.167,0,118.1,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,202609200oti,MundJo00,Johnny Mundt,PHI,TEN,,0,0,0.0,0,70.1,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,202609200oti,CoopDa01,Darius Cooper,PHI,TEN,,0,0,0.0,0,133.3,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,202609200oti,LemoMa00,Makai Lemon,PHI,TEN,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,202609200oti,BarkSa00,Saquon Barkley,PHI,TEN,,0,0,0.0,0,66.7,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,202609200den,ColeJo00,Jonah Coleman,DEN,JAX,,0,0,0.0,0,93.1,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,202609200den,SuttCo00,Courtland Sutton,DEN,JAX,,0,0,0.0,1,51.0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,202609200den,FranTr00,Troy Franklin,DEN,JAX,,0,0,0.0,0,95.8,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,202609200den,ThomBr06,Brian Thomas,JAX,DEN,,0,1,0.125,0,54.2,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,202609200den,StraBr00,Brenton Strange,JAX,DEN,,0,0,0.0,0,102.1,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,202609200den,MeyeJa01,Jakobi Meyers,JAX,DEN,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,202609200sdg,HampOm00,Omarion Hampton,LAC,LV,,0,0,0.0,0,110.4,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,202609200sdg,GadsOr01,Oronde Gadsden II,LAC,LV,,0,0,0.0,0,143.7,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,202609200sdg,ThomBr07,Brenen Thompson,LAC,LV,,0,1,0.333,0,47.9,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,202609200sdg,JohnQu02,Quentin Johnston,LAC,LV,,0,1,0.2,0,39.6,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,202609200sdg,HarrTr03,Tre Harris,LAC,LV,,0,0,0.0,0,81.9,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,202609200sdg,TuckTr00,Tre Tucker,LV,LAC,,0,0,0.0,1,113.7,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,202609200sdg,MayeMi00,Michael Mayer,LV,LAC,,0,0,0.0,0,88.5,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,202609200sdg,BechJa00,Jack Bech,LV,LAC,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,202609200sdg,WhitCo05,Cody White,LV,LAC,,0,0,0.0,0,156.2,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,202609200sdg,YounDa02,Dareke Young,LV,LAC,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,202609200sdg,ThomIa00,Ian Thomas,LV,LAC,,1,0,0.0,0,112.5,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,202609200sdg,NailJa00,Jalen Nailor,LV,LAC,,0,0,0.0,0,42.4,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,202609200sdg,BensMa00,Malik Benson,LV,LAC,,0,0,0.0,0,39.6,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,202609200crd,AllgTy00,Tyler Allgeier,ARI,SEA,,0,0,0.0,0,85.4,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,202609200crd,BourKe00,Kendrick Bourne,ARI,SEA,,0,1,0.333,0,72.9,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,202609200crd,ShahRa00,Rashid Shaheed,SEA,ARI,,0,1,0.167,0,68.1,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,202609200crd,KuppCo00,Cooper Kupp,SEA,ARI,,0,0,0.0,0,108.3,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,202609200crd,ArroEl00,Elijah Arroyo,SEA,ARI,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,202609200crd,HolaGe00,George Holani,SEA,ARI,,0,0,0.0,0,79.2,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,202609200crd,PricJa02,Jadarian Price,SEA,ARI,,0,0,0.0,0,60.4,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,202609200crd,SaubEr00,Eric Saubert,SEA,ARI,,0,0,0.0,0,79.2,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,202609200crd,WilsEm00,Emanuel Wilson,SEA,ARI,,0,0,0.0,0,39.6,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,202609200dal,LambCe00,CeeDee Lamb,DAL,WAS,,0,0,0.0,0,158.3,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,202609200dal,FlouRy00,Ryan Flournoy,DAL,WAS,,0,0,0.0,0,82.6,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,202609200dal,FergJa00,Jake Ferguson,DAL,WAS,,0,0,0.0,0,151.0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,202609200dal,WillJa10,Javonte Williams,DAL,WAS,,0,0,0.0,0,85.4,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,202609200dal,DiggSt00,Stefon Diggs,WAS,DAL,,0,0,0.0,0,138.9,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,202609200dal,WillAn04,Antonio Williams,WAS,DAL,,0,0,0.0,0,100.0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,202609200dal,McLaTe00,Terry McLaurin,WAS,DAL,,0,1,0.111,0,50.2,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,202609200dal,CrosJa00,Jacory Croskey-Merritt,WAS,DAL,,0,0,0.0,0,87.5,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,202609200dal,SinnBe00,Ben Sinnott,WAS,DAL,,0,0,0.0,0,91.7,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,202609200dal,YankCo00,Colson Yankoff,WAS,DAL,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,202609200sfo,JuszKy00,Kyle Juszczyk,SF,MIA,,0,0,0.0,0,158.3,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,202609200sfo,WashMa00,Malik Washington,MIA,SF,,1,0,0.0,0,102.5,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,202609200sfo,AchaDe00,De'Von Achane,MIA,SF,,0,1,0.167,0,56.9,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,202609200sfo,DulcGr00,Greg Dulcich,MIA,SF,,0,0,0.0,0,81.2,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,202609200sfo,HermDJ00,DJ Herman,MIA,SF,,0,0,0.0,0,54.9,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,202609200sfo,BellCh00,Chris Bell,MIA,SF,,0,0,0.0,0,39.6,20260925T013701Z
2026,2,REG,2026_02_IND_KC,202609200kan,WalkKe00,Kenneth Walker III,KC,IND,,1,0,0.0,0,77.5,20260925T013701Z
2026,2,REG,2026_02_IND_KC,202609200kan,WortXa00,Xavier Worthy,KC,IND,,0,1,0.143,0,116.1,20260925T013701Z
2026,2,REG,2026_02_IND_KC,202609200kan,JohnEm01,Emmett Johnson,KC,IND,,0,0,0.0,0,108.3,20260925T013701Z
2026,2,REG,2026_02_IND_KC,202609200kan,DownJo00,Josh Downs,IND,KC,,0,0,0.0,0,100.0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,202609200kan,TreaLa00,Laquon Treadwell,IND,KC,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_IND_KC,202609200kan,PierAl00,Alec Pierce,IND,KC,,0,0,0.0,0,112.5,20260925T013701Z
2026,2,REG,2026_02_IND_KC,202609200kan,OgleAn00,Andrew Ogletree,IND,KC,,0,0,0.0,0,39.6,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,202609210ram,MumpKo00,Konata Mumpfield,LA,NYG,,0,1,0.5,0,68.7,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,202609210ram,LikeIs00,Isaiah Likely,NYG,LA,,0,0,0.0,0,57.5,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,202609210ram,SkatCa00,Cam Skattebo,NYG,LA,,1,0,0.0,0,86.5,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,202609210ram,MoonDa00,Darnell Mooney,NYG,LA,,0,0,0.0,0,109.7,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,202609210ram,SingDe00,Devin Singletary,NYG,LA,,0,0,0.0,0,39.6,20260925T013701Z
