season,week,season_type,game_id,player_id,team,opponent_team,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,racr,target_share,air_yards_share,wopr,ingest_run_id
2026,1,REG,2026_01_SF_LA,00-0037195,LA,SF,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0037196,CAR,CHI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0037208,KC,DEN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,00-0037224,LAC,ARI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0037228,PIT,ATL,5,6,27,0,1,1,-6,36.0,1,-4.96711773652351,0,1,1,0,0,-4.5,0.162162162162162,-0.0147420147420147,0.232923832923833,20260925T013701Z
2026,1,REG,2026_01_CLE_JAX,00-0037235,JAX,CLE,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0037236,DET,NO,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,00-0037237,HOU,BUF,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0037238,ATL,PIT,2,4,29,0,0,0,22,7.0,1,0.719250586444868,0,1,1,1,0,1.31818181818182,0.210526315789474,0.285714285714286,0.51578947368421,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0037239,NO,DET,10,13,182,0,0,0,234,33.0,7,13.709707931499,0,6,4,4,2,0.777777777777778,0.25,0.484472049689441,0.714130434782609,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0037240,DET,NO,4,9,45,0,0,0,127,2.0,2,0.444626706943382,0,2,1,1,0,0.354330708661417,0.230769230769231,0.613526570048309,0.775622445187663,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0037244,CAR,CHI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,00-0037246,HOU,BUF,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0037247,DAL,NYG,3,6,28,0,0,0,104,5.0,2,0.618737541371957,0,1,0,0,0,0.269230769230769,0.2,0.336569579288026,0.535598705501618,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,00-0037248,BUF,HOU,3,4,12,0,0,0,-4,14.0,2,-0.378373864921741,0,0,0,0,0,-3.0,0.142857142857143,-0.010443864229765,0.206975009324879,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0037249,DEN,KC,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0037250,NO,DET,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0037252,MIA,LV,2,2,18,0,0,0,1,17.0,1,1.6406516446732,0,1,0,0,0,18.0,0.0740740740740741,0.00323624595469256,0.113376483279396,20260925T013701Z
2026,1,REG,2026_01_NE_SEA,00-0037253,NE,SEA,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,00-0037254,BUF,HOU,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,00-0037256,WAS,PHI,2,2,5,0,0,0,-10,15.0,0,-1.67799055227079,0,0,0,0,0,-0.5,0.0689655172413793,-0.0315457413249211,0.0813662569346242,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,00-0037261,BUF,HOU,4,6,50,0,0,0,39,25.0,2,0.549217689313984,0,3,2,0,0,1.28205128205128,0.214285714285714,0.101827676240209,0.392707944796718,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0037262,LV,MIA,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,00-0037263,ARI,LAC,2,2,9,0,0,0,-5,14.0,0,-0.168503512977622,0,0,0,0,0,-1.8,0.0540540540540541,-0.0176678445229682,0.0687135899150033,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,00-0037268,TB,CIN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0037270,DAL,NYG,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0037271,CHI,CAR,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0037275,DAL,NYG,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0037284,KC,DEN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,00-0037288,BUF,HOU,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0037289,DET,NO,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0037291,LV,MIA,3,5,27,0,0,0,64,9.0,3,-1.64430593431462,0,1,0,0,0,0.421875,0.172413793103448,0.283185840707965,0.456850778150748,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,00-0037292,IND,BAL,0,1,0,0,0,0,3,0.0,0,-0.608843558933586,0,0,0,0,0,0.0,0.0344827586206897,0.0149253731343284,0.0621718991250643,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,00-0037301,MIN,GB,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0037304,LV,MIA,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0037310,DAL,NYG,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_CLE_JAX,00-0037313,JAX,CLE,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0037317,ATL,PIT,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NE_SEA,00-0037323,SEA,NE,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0037380,CHI,CAR,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0037384,DEN,KC,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,00-0037428,BUF,HOU,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,00-0037457,HOU,BUF,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0037480,PIT,ATL,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0037500,NO,DET,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0037512,LV,MIA,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0037524,DET,NO,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,00-0037525,MIN,GB,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,00-0037526,NYJ,TEN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0037527,LV,MIA,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NE_SEA,00-0037545,SEA,NE,1,3,4,0,0,0,19,2.0,0,-2.89760249434039,0,0,0,0,0,0.210526315789474,0.125,0.123376623376623,0.273863636363636,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,00-0037547,GB,MIN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_SF_LA,00-0037557,LA,SF,1,1,5,0,0,0,2,3.0,1,0.436692280520219,0,0,0,0,0,2.5,0.037037037037037,0.00784313725490196,0.0610457516339869,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0037561,DAL,NYG,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_SF_LA,00-0037587,LA,SF,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,00-0037596,ARI,LAC,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0037611,NYG,DAL,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0037615,LV,MIA,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,00-0037616,WAS,PHI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,00-0037663,TEN,NYJ,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,00-0037664,IND,BAL,4,6,61,0,0,0,103,9.0,4,1.89531610906124,0,4,1,1,0,0.592233009708738,0.206896551724138,0.512437810945274,0.669051295247899,20260925T013701Z
2026,1,REG,2026_01_CLE_JAX,00-0037665,CLE,JAX,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0037686,MIA,LV,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0037692,DAL,NYG,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,00-0037740,NYJ,TEN,6,7,79,0,0,0,77,18.0,3,5.48922100456324,0,2,2,2,0,1.02597402597403,0.304347826086957,0.458333333333333,0.777355072463768,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0037741,ATL,PIT,1,3,19,0,0,0,52,1.0,1,-4.57413271139376,0,1,1,0,0,0.365384615384615,0.157894736842105,0.675324675324675,0.709569377990431,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,00-0037743,CIN,TB,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,00-0037744,ARI,LAC,9,13,95,1,0,0,89,36.0,6,3.75088593887328,0,4,2,1,0,1.06741573033708,0.351351351351351,0.314487632508834,0.747168369783211,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0037746,ATL,PIT,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0037752,DEN,KC,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,00-0037756,BAL,IND,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,00-0037758,TEN,NYJ,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0037799,DEN,KC,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0037801,DAL,NYG,1,1,8,0,0,0,1,7.0,1,0.933485899469815,0,0,0,0,0,8.0,0.0333333333333333,0.00323624595469256,0.0522653721682848,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,00-0037805,NYJ,TEN,1,1,4,0,0,0,1,3.0,0,-0.26420405972749,0,0,0,0,0,4.0,0.0434782608695652,0.00595238095238095,0.0693840579710145,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,00-0037809,WAS,PHI,2,3,16,0,0,0,39,2.0,1,0.928091929177754,0,1,0,0,0,0.41025641025641,0.103448275862069,0.123028391167192,0.241292287610138,20260925T013701Z
2026,1,REG,2026_01_NE_SEA,00-0037812,SEA,NE,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0037815,ATL,PIT,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NE_SEA,00-0037816,NE,SEA,0,3,0,0,0,0,75,0.0,0,-5.96985967375804,0,0,0,0,0,0.0,0.0967741935483871,0.339366515837104,0.382717851408553,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,00-0037817,GB,MIN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_CLE_JAX,00-0037818,CLE,JAX,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,00-0037819,WAS,PHI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_SF_LA,00-0037834,SF,LA,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0037838,NYG,DAL,8,8,78,2,1,0,64,14.0,6,11.0291232934978,0,4,1,0,0,1.21875,0.275862068965517,0.261224489795918,0.596650246305419,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0037839,DAL,NYG,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_SF_LA,00-0037840,LA,SF,3,3,24,0,0,0,7,17.0,1,0.414404189679772,0,1,1,0,0,3.42857142857143,0.111111111111111,0.0274509803921569,0.185882352941176,20260925T013701Z
2026,1,REG,2026_01_SF_LA,00-0037841,LA,SF,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0037843,CHI,CAR,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,00-0038038,BAL,IND,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_SF_LA,00-0038039,SF,LA,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0038041,DAL,NYG,2,2,6,0,0,0,6,0.0,0,-0.210477623593761,0,0,0,0,0,1.0,0.0666666666666667,0.0194174757281553,0.113592233009709,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,00-0038046,LAC,ARI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,00-0038090,GB,MIN,0,1,0,0,0,0,12,0.0,0,-3.66071927163284,0,0,0,0,0,0.0,0.025,0.0255863539445629,0.055410447761194,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0038094,NYG,DAL,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0038102,CAR,CHI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0038104,KC,DEN,0,1,0,0,0,0,36,0.0,0,-0.561907757772133,0,0,0,0,0,0.0,0.04,0.270676691729323,0.249473684210526,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0038106,DEN,KC,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,00-0038112,PHI,WAS,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,00-0038115,TEN,NYJ,1,1,7,0,0,0,1,6.0,0,-0.36864963174626,0,0,0,0,0,7.0,0.0357142857142857,0.00526315789473684,0.0572556390977444,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,00-0038116,PHI,WAS,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,00-0038117,TEN,NYJ,5,6,38,0,0,0,23,13.0,3,2.96551320876461,0,1,0,0,0,1.65217391304348,0.214285714285714,0.121052631578947,0.406165413533835,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,00-0038120,NYJ,TEN,2,2,16,0,0,0,3,13.0,0,1.24271293135826,0,0,0,0,0,5.33333333333333,0.0869565217391304,0.0178571428571429,0.142934782608696,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,00-0038121,TEN,NYJ,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,00-0038123,NYJ,TEN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,00-0038124,GB,MIN,6,8,147,2,0,0,127,72.0,5,6.88224781749887,0,4,3,2,1,1.15748031496063,0.2,0.270788912579957,0.48955223880597,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0038125,DET,NO,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0038128,MIA,LV,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,00-0038129,TB,CIN,3,5,26,0,0,0,32,27.0,3,-0.089039068960119,0,2,0,0,0,0.8125,0.185185185185185,0.223776223776224,0.434421134421134,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,00-0038133,CIN,TB,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0038134,KC,DEN,3,6,18,1,0,0,-2,18.0,2,0.642277418170124,0,1,0,0,0,-9.0,0.24,-0.0150375939849624,0.349473684210526,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0038135,PIT,ATL,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_SF_LA,00-0038359,LA,SF,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0038360,LV,MIA,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,00-0038386,PHI,WAS,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0038387,NO,DET,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,00-0038393,PHI,WAS,2,4,73,1,0,0,79,21.0,2,3.75947187870042,0,1,1,1,1,0.924050632911392,0.181818181818182,0.351111111111111,0.518505050505051,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,00-0038398,GB,MIN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0038399,NYG,DAL,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,00-0038412,PHI,WAS,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_CLE_JAX,00-0038428,CLE,JAX,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,00-0038454,LAC,ARI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,00-0038463,GB,MIN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NE_SEA,00-0038488,SEA,NE,2,2,20,0,0,0,6,14.0,1,1.07975835981779,0,1,0,0,0,3.33333333333333,0.0833333333333333,0.038961038961039,0.152272727272727,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0038489,KC,DEN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0038493,CAR,CHI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,00-0038504,BAL,IND,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,00-0038505,BAL,IND,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0038519,KC,DEN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,00-0038540,ARI,LAC,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0038541,NO,DET,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0038542,ATL,PIT,8,10,90,1,1,0,-30,110.0,2,-2.13789269155889,0,3,2,2,0,-3.0,0.526315789473684,-0.38961038961039,0.516746411483254,20260925T013701Z
2026,1,REG,2026_01_NE_SEA,00-0038543,SEA,NE,8,11,122,1,0,0,76,62.0,5,7.67704542934139,0,5,2,2,1,1.60526315789474,0.458333333333333,0.493506493506494,1.03295454545455,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,00-0038544,LAC,ARI,2,6,17,0,0,0,39,5.0,0,-1.09559556399472,0,0,0,0,0,0.435897435897436,0.222222222222222,0.142857142857143,0.433333333333333,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,00-0038546,CIN,TB,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0038547,DAL,NYG,1,1,12,0,0,0,12,0.0,0,0.869711147621274,0,1,0,0,0,1.0,0.0333333333333333,0.0388349514563107,0.0771844660194175,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,00-0038548,BUF,HOU,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,00-0038549,CIN,TB,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0038551,NO,DET,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0038552,DEN,KC,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,00-0038553,LAC,ARI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_SF_LA,00-0038554,SF,LA,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,00-0038555,PHI,WAS,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0038556,DAL,NYG,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,00-0038557,BUF,HOU,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0038558,PIT,ATL,2,2,18,0,0,0,6,12.0,1,0.635578643181361,0,1,0,0,0,3.0,0.0540540540540541,0.0147420147420147,0.0914004914004914,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,00-0038559,ARI,LAC,5,7,56,0,0,0,83,3.0,3,1.92698321241642,0,3,1,0,0,0.674698795180723,0.189189189189189,0.293286219081272,0.489084137140674,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,00-0038560,CIN,TB,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
