season,week,season_type,game_type,team,gsis_id,position,full_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,ingest_run_id
2026,3,REG,REG,DAL,00-0035227,S,P.J. Locke,,,,Foot,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,DAL,00-0037310,LB,James Houston,,,,Shoulder,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,DAL,00-0037839,CB,Cobie Durant,,,,Hamstring,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,DAL,00-0038556,LB,DeMarvion Overshown,,,,Hamstring,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,DEN,00-0036158,RB,J.K. Dobbins,,,,Hip,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,DEN,00-0038976,WR,Marvin Mims Jr.,,,,Foot,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,DEN,00-0040730,RB,RJ Harvey,,,,Hamstring,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,DEN,00-0041496,RB,Jonah Coleman,,,,Ankle,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,DET,00-0036272,G,Ben Bartch,,,,Foot,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,DET,00-0036624,DT,Alim McNeill,,,,Not injury related - personal matter,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,DET,00-0039408,G,Christian Mahogany,,,,Hip,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,DET,00-0039445,LS,Hogan Hatten,,,,Wrist,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,DET,00-0039660,S,Thomas Harper,,,,Ankle,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,DET,00-0040728,G,Tate Ratledge,,,,Elbow,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,DET,00-0040761,DE,Ahmed Hassanein,,,,Illness,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,DET,00-0041439,T,Blake Miller,,,,Knee,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,GB,00-0033109,DT,Javon Hargrave,Knee,Concussion,Questionable,Knee,Concussion,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,GB,00-0036551,G,Aaron Banks,Knee,Toe,Out,Knee,Toe,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,GB,00-0036625,CB,Benjamin St-Juste,,,,Hamstring,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,GB,00-0037091,WR,Bo Melton,,,,Neck,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,GB,00-0037817,T,Zach Bako-Bewele,Knee,,Out,Knee,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,GB,00-0039146,WR,Jayden Reed,Neck,,Out,Neck,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,GB,00-0039272,G,Donovan Jennings,,,,Hand,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,GB,00-0039850,LB,Edgerrin Cooper,,,,Shoulder,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,GB,00-0040016,DT,Warren Brinson,Calf,,Out,Calf,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,GB,00-0040689,DT,Anthony Campbell,Ankle,,Questionable,Ankle,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,GB,00-0040726,T,Anthony Belton,,,,Elbow,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,GB,00-0041470,CB,Brandon Cisse,,,,Teeth,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,HOU,00-0031364,DE,Jadeveon Clowney,,,,Knee,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,HOU,00-0032071,T,Trent Brown,,,,Knee,Wrist,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,HOU,00-0034355,S,M.J. Stewart,,,,Knee,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,HOU,00-0034383,TE,Dalton Schultz,,,,Not injury related - resting player,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,HOU,00-0036554,WR,Nico Collins,,,,Hamstring,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,HOU,00-0037130,S,Reed Blankenship,,,,Thumb,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,HOU,00-0037633,LB,Jacob Hummel,,,,Groin,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,HOU,00-0038127,DE,Logan Hall,,,,Knee,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,HOU,00-0038131,G,Ed Ingram,,,,Groin,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,HOU,00-0039108,DE,Will Anderson Jr.,,,,Not injury related - resting player,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,HOU,00-0041465,LB,Wade Woodaz,,,,Thumb,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,IND,00-0030279,WR,Keenan Allen,,,,Not injury related - resting player,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,IND,00-0032951,WR,Laquon Treadwell,,,,Shoulder,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,IND,00-0034573,CB,Charvarius Ward,,,,Groin,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,IND,00-0035021,WR,Ashton Dulin,,,,Ankle,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,IND,00-0036223,RB,Jonathan Taylor,,,,Not injury related - resting player,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,IND,00-0037190,CB,Sauce Gardner,,,,Rib,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,IND,00-0037664,WR,Alec Pierce,,,,Heel,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,IND,00-0039736,G,Matt Goncalves,,,,Foot,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,JAX,00-0034960,WR,Jakobi Meyers,,,,Thumb,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,JAX,00-0036262,DT,DaVon Hamilton,,,,Back,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,JAX,00-0036655,T,Cole Van Lanen,,,,Knee,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,JAX,00-0036985,C,Robert Hainsey,,,,Elbow,Groin,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,JAX,00-0038616,CB,Christian Braswell,,,,Knee,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,JAX,00-0040238,RB,LeQuint Allen Jr.,,,,Hip,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,KC,00-0032762,DT,Chris Jones,,,,Calf,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,KC,00-0033873,QB,Patrick Mahomes,,,,Knee,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,KC,00-0036374,CB,L'Jarius Sneed,,,,Knee,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,KC,00-0037208,LB,Jack Cochrane,,,,Calf,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,KC,00-0038982,S,Chamarri Conner,,,,Knee,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,KC,00-0039006,DE,Felix Anudike-Uzomah,,,,Quadricep,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,KC,00-0039067,WR,Rashee Rice,,,,Knee,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,KC,00-0039825,S,Jaden Hicks,,,,Biceps,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,KC,00-0040072,LB,Jeffrey Bassa,,,,Shoulder,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,KC,00-0040116,T,Josh Simmons,,,,Back,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,KC,00-0041497,CB,Jadon Canady,,,,Knee,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,KC,00-0041543,CB,Mansoor Delane,,,,Shoulder,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,LA,00-0036244,TE,Colby Parkinson,,,,Knee,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,LA,00-0036603,T,Alaric Jackson,,,,Knee,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,LA,00-0037587,LB,Nate Landman,,,,Shoulder,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,LA,00-0037841,S,Quentin Lake,,,,Shoulder,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,LA,00-0039075,WR,Puka Nacua,,,,Hip,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,LA,00-0039751,WR,Jordan Whittington,,,,Quadricep,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,LA,00-0039834,S,Kamren Kinchens,,,,Hamstring,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,LA,00-0040737,TE,Terrance Ferguson,,,,Ankle,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,LAC,00-0031040,DE,Khalil Mack,,,,Not injury related - resting player,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,LAC,00-0033546,DT,Dalvin Tomlinson,,,,Hamstring,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,LAC,00-0034790,S,Derwin James,,,,Finger,Not injury related - resting player,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,LAC,00-0035688,T,Trey Pipkins,,,,Knee,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,LAC,00-0036736,G,Kayode Awosika,,,,Fibula,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,LAC,00-0036992,S,Elijah Molden,,,,Hamstring,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,LAC,00-0037009,T,Rashawn Slater,,,,Groin,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,LAC,00-0037320,CB,Deane Leonard,,,,Abdomen,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,LAC,00-0038046,TE,Charlie Kolar,,,,Forearm,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,LAC,00-0038103,G,Cole Strange,,,,Pectoral,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,LAC,00-0039111,DE,Tuli Tuipulotu,,,,Hamstring,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,LAC,00-0039915,WR,Ladd McConkey,,,,Rib,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,LAC,00-0041381,CB,Rodney Shelley,,,,Hamstring,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,LAC,00-0041550,WR,Brenen Thompson,,,,Quadricep,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,LV,00-0034275,DT,Foley Fatukasi,,,,Shoulder,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,LV,00-0037093,WR,Dareke Young,,,,Hamstring,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,LV,00-0037527,LB,Segun Olubi,,,,Knee,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,LV,00-0037615,LB,Nakobe Dean,,,,Shoulder,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,LV,00-0038579,QB,Aidan O'Connell,,,,Not injury related - personal matter,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,LV,00-0039338,TE,Brock Bowers,,,,Knee,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,LV,00-0040199,DT,JJ Pegues,,,,Back,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,LV,00-0040641,CB,Darien Porter,,,,Foot,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,LV,00-0040868,S,Treydan Stukes,,,,Concussion,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,MIA,00-0037686,LS,Tucker Addington,,,,Shoulder,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,MIA,00-0038603,DE,Rob Beal Jr.,,,,Hamstring,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,MIA,00-0038824,WR,Ryan Miller,,,,Hip,Back,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,MIA,00-0039156,CB,Julius Brents,,,,Knee,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,MIA,00-0039874,RB,Jaylen Wright,,,,Stinger,Foot,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,MIA,00-0039911,LB,Chop Robinson,,,,Concussion,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,MIA,00-0041523,WR,Caleb Douglas,,,,Ankle,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,MIA,00-0041525,WR,Chris Bell,,,,Knee,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,MIA,00-0041533,CB,Chris Johnson,,,,Shoulder,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,MIA,00-0041579,TE,Seydou Traore,,,,Thumb,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,MIN,00-0033293,RB,Aaron Jones,,,,Knee,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,MIN,00-0034158,T,Brian O'Neill,,,,Knee,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,MIN,00-0036425,RB,DeeJay Dallas,,,,Toe,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,MIN,00-0038778,DE,Jalen Redmond,,,,Elbow,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,MIN,00-0039237,C,Nick Samac,,,,Knee,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,MIN,00-0040173,DE,Tyrion Ingram-Dawkins,,,,Oblique,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,MIN,00-0041495,LB,Jake Golday,,,,Ankle,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,MIN,00-0041581,P,Brett Thorson,,,,Hamstring,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,NE,00-0031054,DT,DaQuan Jones,,,,Not injury related - personal matter,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,NE,00-0031330,T,Morgan Moses,,,,Foot,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,NE,00-0034778,CB,Carlton Davis III,,,,Neck,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,NE,00-0035678,LB,Dre'Mont Jones,,,,Shoulder,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,NE,00-0036187,FB,Reggie Gilliam,,,,Knee,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,NE,00-0037205,S,Brenden Schooler,,,,Back,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,NE,00-0040716,S,Craig Woodson,,,,Shoulder,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,NE,00-0041103,T,Dametrious Crownover,,,,Knee,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,NE,00-0041395,TE,Eli Raridon,,,,Thigh,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,NE,00-0041402,LB,Quintayvious Hutchins,,,,Knee,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,NO,00-0034760,DT,Nathan Shepherd,,,,Hip,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,NO,00-0036321,LB,Chase Young,,,,Calf,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,NO,00-0036973,RB,Travis Etienne,,,,Hamstring,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,NO,00-0037250,CB,Martin Emerson,,,,Shoulder,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,NO,00-0039622,LB,Isaiah Stalbird,,,,Shoulder,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,NO,00-0040643,S,Jonas Sanker,,,,Knee,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,NO,00-0041099,WR,Barion Brown,,,,Hamstring,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,NO,00-0041390,DT,Christen Miller,,,,Toe,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,NYG,00-0031270,DT,Shelby Harris,,,,Toe,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,NYG,00-0033290,T,Jermaine Eluemunor,,,,Thigh,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,NYG,00-0035713,LB,Brian Burns,,,,Ankle,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,NYG,00-0036386,T,Andrew Thomas,,,,Groin,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,NYG,00-0036996,CB,Greg Newsome II,,,,Rib,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,NYG,00-0037259,LB,Micah McFadden,,,,Neck,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,NYG,00-0038986,CB,Nic Jones,,,,Shoulder,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,NYG,00-0039000,CB,Deonte Banks,,,,Calf,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,NYG,00-0039337,WR,Malik Nabers,,,,Shoulder,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,NYG,00-0039861,S,Tyler Nubin,,,,Calf,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,NYG,00-0040691,QB,Jaxson Dart,,,,Knee,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,NYG,00-0041505,T,Francis Mauigoa,,,,Neck,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,NYJ,00-0034789,S,Minkah Fitzpatrick,,,,Groin,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,NYJ,00-0036842,RB,Kene Nwangwu,,,,Back,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,NYJ,00-0036902,DE,Joseph Ossai,,,,Foot,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,NYJ,00-0040186,LB,Francisco Mauigoa,,,,Quadricep,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,NYJ,00-0040736,TE,Mason Taylor,,,,Thumb,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,NYJ,00-0041026,DE,David Bailey,,,,Elbow,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,PIT,00-0033055,CB,Jalen Ramsey,,,,Not injury related - resting player,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,PIT,00-0035286,LB,Cole Holcomb,,,,Not injury related - personal matter,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,PIT,00-0035699,CB,Jamel Dean,,,,Ankle,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,PIT,00-0036139,RB,Rico Dowdle,,,,Toe,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,PIT,00-0036252,WR,Michael Pittman,,,,Foot,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,PIT,00-0037228,RB,Jaylen Warren,,,,Shoulder,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,PIT,00-0039167,CB,Joey Porter Jr.,,,,Not injury related - other,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,SEA,00-0033908,WR,Cooper Kupp,,,,Back,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,SEA,00-0034869,QB,Sam Darnold,,,,Glute,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,SEA,00-0036994,LB,Ernest Jones,,,,Neck,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,SEA,00-0038488,FB,Brady Russell,,,,Chest,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,SEA,00-0038694,DT,Brandon Pili,,,,Concussion,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,SEA,00-0038765,S,Ty Okada,,,,Hamstring,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,SEA,00-0039299,RB,George Holani,,,,Knee,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,SEA,00-0040733,S,Nick Emmanwori,,,,Ankle,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,SEA,00-0041512,RB,Jadarian Price,,,,Chest,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,SF,00-0027857,T,Trent Williams,,,,Not injury related - resting player,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,SF,00-0031408,WR,Mike Evans,,,,Hip,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,SF,00-0032775,WR,Demarcus Robinson,,,,Ankle,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,SF,00-0033280,RB,Christian McCaffrey,,,,Not injury related - resting player,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,SF,00-0034982,LB,Dre Greenlaw,,,,Not injury related - resting player,Achilles,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,SF,00-0035717,DE,Nick Bosa,,,,Not injury related - resting player,Knee,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,SF,00-0041363,DT,James Thompson Jr.,,,,Ankle,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,SF,00-0041556,DE,Romello Height,,,,Hand,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,TB,00-0034855,QB,Baker Mayfield,,,,Illness,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,TB,00-0035254,LB,Anthony Nelson,,,,Shin,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,TB,00-0039855,WR,Jalen McMillan,,,,Knee,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,TB,00-0040143,CB,Jacob Parrish,,,,Back,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,TB,00-0041031,LB,Rueben Bain Jr.,,,,Groin,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,TB,00-0041502,LB,Josiah Trotter,,,,Shoulder,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,TEN,00-0033870,DT,Solomon Thomas,,,,Knee,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,TEN,00-0035261,RB,Tony Pollard,,,,Ankle,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,TEN,00-0037758,CB,Cordale Flott,,,,Quadricep,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,TEN,00-0039032,RB,Tyjae Spears,,,,Ankle,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,TEN,00-0039430,LB,James Williams,,,,Elbow,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,TEN,00-0040881,G,Fernando Carmona,,,,Shoulder,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,WAS,00-0034302,LB,Frankie Luvu,,,,Groin,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,WAS,00-0034373,LB,Dorance Armstrong,,,,Knee,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,WAS,00-0034465,S,Jeremy Reaves,,,,Knee,Elbow,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,WAS,00-0035279,DE,Charles Omenihu,,,,Ankle,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,WAS,00-0036260,DT,Javon Kinlaw,,,,Back,Shoulder,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,WAS,00-0036618,G,Sam Cosmi,,,,Concussion,Throat,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,WAS,00-0037616,S,Nick Cross,,,,Illness,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,WAS,00-0037809,TE,Chig Okonkwo,,,,Hamstring,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,WAS,00-0037819,LB,Leo Chenal,,,,Chest,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,WAS,00-0038100,S,Percy Butler,,,,Groin,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,WAS,00-0039681,S,Tyler Owens,,,,Hamstring,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,WAS,00-0039910,QB,Jayden Daniels,,,,Elbow,,Did Not Participate In Practice,20260925T015956Z
2026,3,REG,REG,WAS,00-0039913,T,Brandon Coleman,,,,Finger,,Full Participation in Practice,20260925T015956Z
2026,3,REG,REG,WAS,00-0040164,WR,Jaylin Lane,,,,Groin,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,WAS,00-0041096,RB,Kaytron Allen,,,,Hip,,Limited Participation in Practice,20260925T015956Z
2026,3,REG,REG,WAS,00-0041182,K,Drew Stevens,,,,Hand,,Full Participation in Practice,20260925T015956Z
